year,periodenddate,institutionid,tcprimarysectorid,Absolute_GHG_Scope1,Absolute_GHG_Scope2,Scope2_Disclosure,Absolute_GHG_Scope3_Up,Absolute_GHG_Scope3_Down,di_319404,Intensity_GHG_Scope1,Intensity_GHG_Scope2,Intensity_GHG_Scope3_Down,Intensity_GHG_Scope3_Up,di_319407.1,di_319409.1,di_326738.1,Scope3_Disclosure,Alignment_Gap_2C,Alignment_Gap_WB_2C,Alignment_Gap_4C,Alignment_Gap_3C,Alignment_Gap_4C,WB_2C_Aligned_Intensity_Adjusted_Profit,WB_2C_Aligned_Emissions,2C_Aligned_Emissions,2C_Aligned_Intensity_Adjusted_Profit,reportedcurrencyisocode,periodemissionid,emissionyear,dltt,datadate,seq,cheb,chee,ebit,conm,sich,naicsh,GROSS_PROFIT_MARGIN_5_YR_AVG,OPERATING_PROFIT_MARGIN_5_YR_AVG,GROSS_PROFIT_MARGIN,OPERATING_PROFIT_MARGIN,FISCAL_PERIOD_END_DATE,CUSIP,periodid,baseyear,horizonyear,basehorizonyear,forwardlookingdsname,methodologyname,alignmenttypename,yearfounded,ticker,country,gvkey,companyname
2018,2018-12-31,4143778,531000,3842.7302,1155.75,Exact Value from Annual Report/10K/Financial Accounts Disclosure,3757.843776,5516.951909,33.50302708,33.50302708,10.07646167,48.09980914,32.76294073,33.50302708,32.76294073,48.09980914,Estimated data,14254.34648,27721.62178,3942.114385,6321.603459,2534.306956,34.200517,2740.481911,4124.887501,51.477547,USD,2EF40C15-FF75-4981-93C2-0B652F45FDCE,2023,436.407,2018-12-31,733.283,,,106.479,NSI NV,6798,531,89.96451,60.41345,,,2000-12-31,,9BE0FB76-6D6C-40A9-B40E-B19E8469ECF1,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1993,NSI,Netherlands,247836,NSI N.V.
2018,2018-12-31,4143778,531000,3842.7302,1155.75,Exact Value from Annual Report/10K/Financial Accounts Disclosure,3757.843776,5516.951909,33.50302708,33.50302708,10.07646167,48.09980914,32.76294073,33.50302708,32.76294073,48.09980914,Estimated data,14254.34648,27721.62178,3942.114385,6321.603459,2534.306956,31.806481,2606.740512,4040.845616,49.3049,USD,35DA1659-75D0-48DE-AEEE-A7A74B3458BC,2024,436.407,2018-12-31,733.283,,,106.479,NSI NV,6798,531,89.96451,60.41345,,,2000-12-31,,9BE0FB76-6D6C-40A9-B40E-B19E8469ECF1,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1993,NSI,Netherlands,247836,NSI N.V.
2018,2018-12-31,4143778,531000,3842.7302,1155.75,Exact Value from Annual Report/10K/Financial Accounts Disclosure,3757.843776,5516.951909,33.50302708,33.50302708,10.07646167,48.09980914,32.76294073,33.50302708,32.76294073,48.09980914,Estimated data,14254.34648,27721.62178,3942.114385,6321.603459,2534.306956,65.718272,8354.378559,9051.456665,71.201716,USD,3793C189-8474-4DEB-9F70-1489696E8A44,2014,436.407,2018-12-31,733.283,,,106.479,NSI NV,6798,531,89.96451,60.41345,,,2000-12-31,,9BE0FB76-6D6C-40A9-B40E-B19E8469ECF1,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1993,NSI,Netherlands,247836,NSI N.V.
2018,2018-12-31,4143778,531000,3842.7302,1155.75,Exact Value from Annual Report/10K/Financial Accounts Disclosure,3757.843776,5516.951909,33.50302708,33.50302708,10.07646167,48.09980914,32.76294073,33.50302708,32.76294073,48.09980914,Estimated data,14254.34648,27721.62178,3942.114385,6321.603459,2534.306956,42.519077,3184.302773,4387.646791,58.586983,USD,427AFFDF-9FEC-4CEF-B3A7-AD942EE7423C,2020,436.407,2018-12-31,733.283,,,106.479,NSI NV,6798,531,89.96451,60.41345,,,2000-12-31,,9BE0FB76-6D6C-40A9-B40E-B19E8469ECF1,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1993,NSI,Netherlands,247836,NSI N.V.
2018,2018-12-31,4143778,531000,3842.7302,1155.75,Exact Value from Annual Report/10K/Financial Accounts Disclosure,3757.843776,5516.951909,33.50302708,33.50302708,10.07646167,48.09980914,32.76294073,33.50302708,32.76294073,48.09980914,Estimated data,14254.34648,27721.62178,3942.114385,6321.603459,2534.306956,49.160686,3519.432432,4475.953953,62.521719,USD,51AE79E7-18E0-4A1F-9FFC-21FAACB8BA63,2018,436.407,2018-12-31,733.283,,,106.479,NSI NV,6798,531,89.96451,60.41345,,,2000-12-31,,9BE0FB76-6D6C-40A9-B40E-B19E8469ECF1,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1993,NSI,Netherlands,247836,NSI N.V.
2018,2018-12-31,4143778,531000,3842.7302,1155.75,Exact Value from Annual Report/10K/Financial Accounts Disclosure,3757.843776,5516.951909,33.50302708,33.50302708,10.07646167,48.09980914,32.76294073,33.50302708,32.76294073,48.09980914,Estimated data,14254.34648,27721.62178,3942.114385,6321.603459,2534.306956,75.983665,13666.29928,13666.29928,75.983665,USD,54B01FA0-D414-47F1-ADC1-BB227E663826,2012,436.407,2018-12-31,733.283,,,106.479,NSI NV,6798,531,89.96451,60.41345,,,2000-12-31,,9BE0FB76-6D6C-40A9-B40E-B19E8469ECF1,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1993,NSI,Netherlands,247836,NSI N.V.
2018,2018-12-31,4143778,531000,3842.7302,1155.75,Exact Value from Annual Report/10K/Financial Accounts Disclosure,3757.843776,5516.951909,33.50302708,33.50302708,10.07646167,48.09980914,32.76294073,33.50302708,32.76294073,48.09980914,Estimated data,14254.34648,27721.62178,3942.114385,6321.603459,2534.306956,36.77475,2881.085045,4210.677297,53.745933,USD,589E4A43-0357-4E1D-8417-C99761E3F11E,2022,436.407,2018-12-31,733.283,,,106.479,NSI NV,6798,531,89.96451,60.41345,,,2000-12-31,,9BE0FB76-6D6C-40A9-B40E-B19E8469ECF1,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1993,NSI,Netherlands,247836,NSI N.V.
2018,2018-12-31,4143778,531000,3842.7302,1155.75,Exact Value from Annual Report/10K/Financial Accounts Disclosure,3757.843776,5516.951909,33.50302708,33.50302708,10.07646167,48.09980914,32.76294073,33.50302708,32.76294073,48.09980914,Estimated data,14254.34648,27721.62178,3942.114385,6321.603459,2534.306956,39.542742,3028.901963,4298.251357,56.114277,USD,992CE484-784A-4C1A-9BA9-3744DF2FB800,2021,436.407,2018-12-31,733.283,,,106.479,NSI NV,6798,531,89.96451,60.41345,,,2000-12-31,,9BE0FB76-6D6C-40A9-B40E-B19E8469ECF1,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1993,NSI,Netherlands,247836,NSI N.V.
2018,2018-12-31,4143778,531000,3842.7302,1155.75,Exact Value from Annual Report/10K/Financial Accounts Disclosure,3757.843776,5516.951909,33.50302708,33.50302708,10.07646167,48.09980914,32.76294073,33.50302708,32.76294073,48.09980914,Estimated data,14254.34648,27721.62178,3942.114385,6321.603459,2534.306956,61.117993,5734.655991,6467.163784,68.924809,USD,9E17E69B-386E-43AE-8B99-985826D08D93,2015,436.407,2018-12-31,733.283,,,106.479,NSI NV,6798,531,89.96451,60.41345,,,2000-12-31,,9BE0FB76-6D6C-40A9-B40E-B19E8469ECF1,2012,2025,2012 - 2025,Sub-Industry trend,GEVA Modelled,>5°C,1993,NSI,Netherlands,247836,NSI N.V.
2018,2018-12-31,4143800,531000,166.4261133,1437.831606,Derived from previous year,9484.322942,3242.06127,0.5749075523,0.5749075523,4.966890309,11.19947748,32.76294073,0.5749075523,32.76294073,11.19947748,Estimated data,-18919.208,-10168.258,-25700.74,-24148.398,-26681.339,20.635,3481.245,3481.245,20.635,USD,0938F362-FBB6-419A-8BE7-8919565C47DC,2014,23034,2018-12-31,34913,,,9472,FABEGE AB,6552,237210,,,,,1999-03-31,,6C6C072D-5042-4987-BF6F-81411505DD62,2014,2025,2014 - 2025,Sub-Industry trend,GEVA,<1.5°C,1924,FABG,Sweden,205957,Fabege AB (publ)
2018,2018-12-31,4143800,531000,166.4261133,1437.831606,Derived from previous year,9484.322942,3242.06127,0.5749075523,0.5749075523,4.966890309,11.19947748,32.76294073,0.5749075523,32.76294073,11.19947748,Estimated data,-18919.208,-10168.258,-25700.74,-24148.398,-26681.339,12.416,2652.615,3474.373,16.262,USD,1CEC88EA-DF00-46F6-9488-AEF95A87FF04,2021,23034,2018-12-31,34913,,,9472,FABEGE AB,6552,237210,,,,,1999-03-31,,6C6C072D-5042-4987-BF6F-81411505DD62,2014,2025,2014 - 2025,Sub-Industry trend,GEVA,<1.5°C,1924,FABG,Sweden,205957,Fabege AB (publ)
2018,2018-12-31,4143800,531000,166.4261133,1437.831606,Derived from previous year,9484.322942,3242.06127,0.5749075523,0.5749075523,4.966890309,11.19947748,32.76294073,0.5749075523,32.76294073,11.19947748,Estimated data,-18919.208,-10168.258,-25700.74,-24148.398,-26681.339,10.738,2593.019,3602.355,14.918,USD,2AA2C23E-7A80-4919-9B6D-437BF6B73585,2023,23034,2018-12-31,34913,,,9472,FABEGE AB,6552,237210,,,,,1999-03-31,,6C6C072D-5042-4987-BF6F-81411505DD62,2014,2025,2014 - 2025,Sub-Industry trend,GEVA,<1.5°C,1924,FABG,Sweden,205957,Fabege AB (publ)
2018,2018-12-31,4143800,531000,166.4261133,1437.831606,Derived from previous year,9484.322942,3242.06127,0.5749075523,0.5749075523,4.966890309,11.19947748,32.76294073,0.5749075523,32.76294073,11.19947748,Estimated data,-18919.208,-10168.258,-25700.74,-24148.398,-26681.339,16.598,2855.988,3220.793,18.718,USD,3525EFCC-9ED7-4632-980F-0E94A0BB3D4D,2017,23034,2018-12-31,34913,,,9472,FABEGE AB,6552,237210,,,,,1999-03-31,,6C6C072D-5042-4987-BF6F-81411505DD62,2014,2025,2014 - 2025,Sub-Industry trend,GEVA,<1.5°C,1924,FABG,Sweden,205957,Fabege AB (publ)
2018,2018-12-31,4143800,531000,166.4261133,1437.831606,Derived from previous year,9484.322942,3242.06127,0.5749075523,0.5749075523,4.966890309,11.19947748,32.76294073,0.5749075523,32.76294073,11.19947748,Estimated data,-18919.208,-10168.258,-25700.74,-24148.398,-26681.339,13.35,2682.925,3412.098,16.979,USD,3EE2B011-91E2-46D0-88A7-96054ADD2338,2020,23034,2018-12-31,34913,,,9472,FABEGE AB,6552,237210,,,,,1999-03-31,,6C6C072D-5042-4987-BF6F-81411505DD62,2014,2025,2014 - 2025,Sub-Industry trend,GEVA,<1.5°C,1924,FABG,Sweden,205957,Fabege AB (publ)
2018,2018-12-31,4143800,531000,166.4261133,1437.831606,Derived from previous year,9484.322942,3242.06127,0.5749075523,0.5749075523,4.966890309,11.19947748,32.76294073,0.5749075523,32.76294073,11.19947748,Estimated data,-18919.208,-10168.258,-25700.74,-24148.398,-26681.339,17.847,1946.125,2108.507,19.336,USD,49AE6605-69F4-4F92-97CD-B08857AA13B1,2016,23034,2018-12-31,34913,,,9472,FABEGE AB,6552,237210,,,,,1999-03-31,,6C6C072D-5042-4987-BF6F-81411505DD62,2014,2025,2014 - 2025,Sub-Industry trend,GEVA,<1.5°C,1924,FABG,Sweden,205957,Fabege AB (publ)
2018,2018-12-31,4143800,531000,166.4261133,1437.831606,Derived from previous year,9484.322942,3242.06127,0.5749075523,0.5749075523,4.966890309,11.19947748,32.76294073,0.5749075523,32.76294073,11.19947748,Estimated data,-18919.208,-10168.258,-25700.74,-24148.398,-26681.339,15.436,2744.587,3221.704,18.119,USD,62388430-03F9-4180-901A-05596B28A627,2018,23034,2018-12-31,34913,,,9472,FABEGE AB,6552,237210,,,,,1999-03-31,,6C6C072D-5042-4987-BF6F-81411505DD62,2014,2025,2014 - 2025,Sub-Industry trend,GEVA,<1.5°C,1924,FABG,Sweden,205957,Fabege AB (publ)
2018,2018-12-31,4143800,531000,166.4261133,1437.831606,Derived from previous year,9484.322942,3242.06127,0.5749075523,0.5749075523,4.966890309,11.19947748,32.76294073,0.5749075523,32.76294073,11.19947748,Estimated data,-18919.208,-10168.258,-25700.74,-24148.398,-26681.339,9.288,2534.762,3735.052,13.686,USD,708C1DCA-C9C7-429B-A601-12A17DEB379A,2025,23034,2018-12-31,34913,,,9472,FABEGE AB,6552,237210,,,,,1999-03-31,,6C6C072D-5042-4987-BF6F-81411505DD62,2014,2025,2014 - 2025,Sub-Industry trend,GEVA,<1.5°C,1924,FABG,Sweden,205957,Fabege AB (publ)
2018,2018-12-31,4143800,531000,166.4261133,1437.831606,Derived from previous year,9484.322942,3242.06127,0.5749075523,0.5749075523,4.966890309,11.19947748,32.76294073,0.5749075523,32.76294073,11.19947748,Estimated data,-18919.208,-10168.258,-25700.74,-24148.398,-26681.339,11.547,2622.648,3537.786,15.576,USD,72B4E467-A778-4B0F-8454-F83CD07F213E,2022,23034,2018-12-31,34913,,,9472,FABEGE AB,6552,237210,,,,,1999-03-31,,6C6C072D-5042-4987-BF6F-81411505DD62,2014,2025,2014 - 2025,Sub-Industry trend,GEVA,<1.5°C,1924,FABG,Sweden,205957,Fabege AB (publ)
2018,2018-12-31,4143800,531000,166.4261133,1437.831606,Derived from previous year,9484.322942,3242.06127,0.5749075523,0.5749075523,4.966890309,11.19947748,32.76294073,0.5749075523,32.76294073,11.19947748,Estimated data,-18919.208,-10168.258,-25700.74,-24148.398,-26681.339,14.355,2713.581,3315.535,17.54,USD,74005730-5B26-4A94-ABBA-96A6FCA9B1E1,2019,23034,2018-12-31,34913,,,9472,FABEGE AB,6552,237210,,,,,1999-03-31,,6C6C072D-5042-4987-BF6F-81411505DD62,2014,2025,2014 - 2025,Sub-Industry trend,GEVA,<1.5°C,1924,FABG,Sweden,205957,Fabege AB (publ)
2018,2018-12-31,4143800,531000,166.4261133,1437.831606,Derived from previous year,9484.322942,3242.06127,0.5749075523,0.5749075523,4.966890309,11.19947748,32.76294073,0.5749075523,32.76294073,11.19947748,Estimated data,-18919.208,-10168.258,-25700.74,-24148.398,-26681.339,9.987,2563.725,3668.104,14.289,USD,966DD04A-E9E5-46C8-9ED3-79CFEFBFB7C0,2024,23034,2018-12-31,34913,,,9472,FABEGE AB,6552,237210,,,,,1999-03-31,,6C6C072D-5042-4987-BF6F-81411505DD62,2014,2025,2014 - 2025,Sub-Industry trend,GEVA,<1.5°C,1924,FABG,Sweden,205957,Fabege AB (publ)
2018,2018-12-31,4143800,531000,166.4261133,1437.831606,Derived from previous year,9484.322942,3242.06127,0.5749075523,0.5749075523,4.966890309,11.19947748,32.76294073,0.5749075523,32.76294073,11.19947748,Estimated data,-18919.208,-10168.258,-25700.74,-24148.398,-26681.339,19.19,2800.187,2914.669,19.975,USD,AD0BF8EB-BF17-486E-905F-08499955C006,2015,23034,2018-12-31,34913,,,9472,FABEGE AB,6552,237210,,,,,1999-03-31,,6C6C072D-5042-4987-BF6F-81411505DD62,2014,2025,2014 - 2025,Sub-Industry trend,GEVA,<1.5°C,1924,FABG,Sweden,205957,Fabege AB (publ)
2019,2019-12-31,4143938,531000,4071.04,42981,Exact Value from CDP,90281.10669,0,1.373809575,1.373809575,14.50433043,0,30.4661828,1.373809575,30.4661828,0,Exact Value from CDP,-1724701.882,-1220328.389,-2114701.604,-2026042.463,-2172614.853,194.55919,170745.25,221277.88,252.13965,USD,09130F68-7F28-497D-8815-F375E90D086D,2022,595932,2019-12-31,375009,,,54186,TOKYO TATEMONO CO LTD,6500,531,26.61213,,,,2003-06-30,,E7F29B66-843C-420F-BBED-B0850C1F1CFD,2015,2025,2015 - 2025,Sub-Industry trend,GEVA Modelled,<1.5°C,1896,8804,Japan,16301,"Tokyo Tatemono Co., Ltd."
2019,2019-12-31,4143938,531000,4071.04,42981,Exact Value from CDP,90281.10669,0,1.373809575,1.373809575,14.50433043,0,30.4661828,1.373809575,30.4661828,0,Exact Value from CDP,-1724701.882,-1220328.389,-2114701.604,-2026042.463,-2172614.853,323.3487,154750.03,154750.03,323.3487,USD,15AD7CF1-FAA9-44AB-890C-7113FB2E0AAA,2015,595932,2019-12-31,375009,,,54186,TOKYO TATEMONO CO LTD,6500,531,26.61213,,,,2003-06-30,,E7F29B66-843C-420F-BBED-B0850C1F1CFD,2015,2025,2015 - 2025,Sub-Industry trend,GEVA Modelled,<1.5°C,1896,8804,Japan,16301,"Tokyo Tatemono Co., Ltd."
2019,2019-12-31,4143938,531000,4071.04,42981,Exact Value from CDP,90281.10669,0,1.373809575,1.373809575,14.50433043,0,30.4661828,1.373809575,30.4661828,0,Exact Value from CDP,-1724701.882,-1220328.389,-2114701.604,-2026042.463,-2172614.853,224.94992,170549.5,208382.5,274.8506,USD,2F318312-1A56-4A21-8E49-F105BAD82BC0,2020,595932,2019-12-31,375009,,,54186,TOKYO TATEMONO CO LTD,6500,531,26.61213,,,,2003-06-30,,E7F29B66-843C-420F-BBED-B0850C1F1CFD,2015,2025,2015 - 2025,Sub-Industry trend,GEVA Modelled,<1.5°C,1896,8804,Japan,16301,"Tokyo Tatemono Co., Ltd."
2019,2019-12-31,4143938,531000,4071.04,42981,Exact Value from CDP,90281.10669,0,1.373809575,1.373809575,14.50433043,0,30.4661828,1.373809575,30.4661828,0,Exact Value from CDP,-1724701.882,-1220328.389,-2114701.604,-2026042.463,-2172614.853,241.88164,170451.7,200082.9,283.93018,USD,3917A515-CF03-4DAC-BF35-042A632253D1,2019,595932,2019-12-31,375009,,,54186,TOKYO TATEMONO CO LTD,6500,531,26.61213,,,,2003-06-30,,E7F29B66-843C-420F-BBED-B0850C1F1CFD,2015,2025,2015 - 2025,Sub-Industry trend,GEVA Modelled,<1.5°C,1896,8804,Japan,16301,"Tokyo Tatemono Co., Ltd."
2019,2019-12-31,4143938,531000,4071.04,42981,Exact Value from CDP,90281.10669,0,1.373809575,1.373809575,14.50433043,0,30.4661828,1.373809575,30.4661828,0,Exact Value from CDP,-1724701.882,-1220328.389,-2114701.604,-2026042.463,-2172614.853,300.71426,149899.73,156028.17,313.00854,USD,49D40AE1-0895-4151-AD72-CDA96DAC52D2,2016,595932,2019-12-31,375009,,,54186,TOKYO TATEMONO CO LTD,6500,531,26.61213,,,,2003-06-30,,E7F29B66-843C-420F-BBED-B0850C1F1CFD,2015,2025,2015 - 2025,Sub-Industry trend,GEVA Modelled,<1.5°C,1896,8804,Japan,16301,"Tokyo Tatemono Co., Ltd."
2019,2019-12-31,4143938,531000,4071.04,42981,Exact Value from CDP,90281.10669,0,1.373809575,1.373809575,14.50433043,0,30.4661828,1.373809575,30.4661828,0,Exact Value from CDP,-1724701.882,-1220328.389,-2114701.604,-2026042.463,-2172614.853,168.27425,170941.22,234971.27,231.30531,USD,5592E558-520B-4728-B56A-3C013FC64B6D,2024,595932,2019-12-31,375009,,,54186,TOKYO TATEMONO CO LTD,6500,531,26.61213,,,,2003-06-30,,E7F29B66-843C-420F-BBED-B0850C1F1CFD,2015,2025,2015 - 2025,Sub-Industry trend,GEVA Modelled,<1.5°C,1896,8804,Japan,16301,"Tokyo Tatemono Co., Ltd."
2019,2019-12-31,4143938,531000,4071.04,42981,Exact Value from CDP,90281.10669,0,1.373809575,1.373809575,14.50433043,0,30.4661828,1.373809575,30.4661828,0,Exact Value from CDP,-1724701.882,-1220328.389,-2114701.604,-2026042.463,-2172614.853,156.49504,171039.3,242132.53,221.54291,USD,67FFA493-FD8E-4FFA-9F38-364EEB819A8B,2025,595932,2019-12-31,375009,,,54186,TOKYO TATEMONO CO LTD,6500,531,26.61213,,,,2003-06-30,,E7F29B66-843C-420F-BBED-B0850C1F1CFD,2015,2025,2015 - 2025,Sub-Industry trend,GEVA Modelled,<1.5°C,1896,8804,Japan,16301,"Tokyo Tatemono Co., Ltd."
2019,2019-12-31,4143938,531000,4071.04,42981,Exact Value from CDP,90281.10669,0,1.373809575,1.373809575,14.50433043,0,30.4661828,1.373809575,30.4661828,0,Exact Value from CDP,-1724701.882,-1220328.389,-2114701.604,-2026042.463,-2172614.853,209.20343,170647.34,214733.4,263.2503,USD,ABC10430-79DA-45DA-95F8-BF13676C29D0,2021,595932,2019-12-31,375009,,,54186,TOKYO TATEMONO CO LTD,6500,531,26.61213,,,,2003-06-30,,E7F29B66-843C-420F-BBED-B0850C1F1CFD,2015,2025,2015 - 2025,Sub-Industry trend,GEVA Modelled,<1.5°C,1896,8804,Japan,16301,"Tokyo Tatemono Co., Ltd."
2019,2019-12-31,4143938,531000,4071.04,42981,Exact Value from CDP,90281.10669,0,1.373809575,1.373809575,14.50433043,0,30.4661828,1.373809575,30.4661828,0,Exact Value from CDP,-1724701.882,-1220328.389,-2114701.604,-2026042.463,-2172614.853,180.94005,170843.2,228021.81,241.49791,USD,B49A9708-C376-4578-B208-8B28A92CD36F,2023,595932,2019-12-31,375009,,,54186,TOKYO TATEMONO CO LTD,6500,531,26.61213,,,,2003-06-30,,E7F29B66-843C-420F-BBED-B0850C1F1CFD,2015,2025,2015 - 2025,Sub-Industry trend,GEVA Modelled,<1.5°C,1896,8804,Japan,16301,"Tokyo Tatemono Co., Ltd."
2019,2019-12-31,4143938,531000,4071.04,42981,Exact Value from CDP,90281.10669,0,1.373809575,1.373809575,14.50433043,0,30.4661828,1.373809575,30.4661828,0,Exact Value from CDP,-1724701.882,-1220328.389,-2114701.604,-2026042.463,-2172614.853,279.66428,172429.84,186817.16,302.99908,USD,EF3E5AA4-F239-4C75-870D-4598DED8797A,2017,595932,2019-12-31,375009,,,54186,TOKYO TATEMONO CO LTD,6500,531,26.61213,,,,2003-06-30,,E7F29B66-843C-420F-BBED-B0850C1F1CFD,2015,2025,2015 - 2025,Sub-Industry trend,GEVA Modelled,<1.5°C,1896,8804,Japan,16301,"Tokyo Tatemono Co., Ltd."
2019,2019-12-31,4143938,531000,4071.04,42981,Exact Value from CDP,90281.10669,0,1.373809575,1.373809575,14.50433043,0,30.4661828,1.373809575,30.4661828,0,Exact Value from CDP,-1724701.882,-1220328.389,-2114701.604,-2026042.463,-2172614.853,260.08777,167480.56,188873.44,293.3097,USD,F2A04425-08AA-4A03-9965-6D9C2CC5B174,2018,595932,2019-12-31,375009,,,54186,TOKYO TATEMONO CO LTD,6500,531,26.61213,,,,2003-06-30,,E7F29B66-843C-420F-BBED-B0850C1F1CFD,2015,2025,2015 - 2025,Sub-Industry trend,GEVA Modelled,<1.5°C,1896,8804,Japan,16301,"Tokyo Tatemono Co., Ltd."
2019,2019-12-31,4145030,52A000,18594,47938.259,Exact Value from Environmental/CSR,84516.647,297691.1869,4.791832623,4.792,12.354,76.71756163,21.781,4.792,21.781,76.71756163,Estimated data,-23117.13946,54481.36022,-84311.58013,-70115.08014,-92864.0706,7.055148,20338.77,25866.498,8.972617,USD,0DA29455-EF8C-4066-AB26-E60A744E9488,2018,1055556,2019-12-31,2286332,,,671212,OTP BANK PLC,6020,522110,,16.2943,,,2002-06-30,,E00D820C-082E-405A-944F-3778E44EC529,2012,2025,2012 - 2025,Sub-Industry trend,GEVA,1.5-2°C,1949,OTP,Hungary,206652,OTP Bank Nyrt.
2019,2019-12-31,4145030,52A000,18594,47938.259,Exact Value from Environmental/CSR,84516.647,297691.1869,4.791832623,4.792,12.354,76.71756163,21.781,4.792,21.781,76.71756163,Estimated data,-23117.13946,54481.36022,-84311.58013,-70115.08014,-92864.0706,7.055148,20338.77,25866.498,8.972617,USD,0DA29455-EF8C-4066-AB26-E60A744E9488,2018,1055556,2019-12-31,2286332,,,671212,OTP BANK PLC,6020,522110,,16.2943,,,2002-06-30,,E00D820C-082E-405A-944F-3778E44EC529,2012,2025,2012 - 2025,Sub-Industry trend,GEVA,1.5-2°C,1949,OTP,Hungary,206652,"OTP Bank Plc., Investment Arm"
2019,2019-12-31,4145030,52A000,18594,47938.259,Exact Value from Environmental/CSR,84516.647,297691.1869,4.791832623,4.792,12.354,76.71756163,21.781,4.792,21.781,76.71756163,Estimated data,-23117.13946,54481.36022,-84311.58013,-70115.08014,-92864.0706,5.277618,18866.057,27572.555,7.713186,USD,20EBC177-29F6-490B-8124-253124D32C82,2022,1055556,2019-12-31,2286332,,,671212,OTP BANK PLC,6020,522110,,16.2943,,,2002-06-30,,E00D820C-082E-405A-944F-3778E44EC529,2012,2025,2012 - 2025,Sub-Industry trend,GEVA,1.5-2°C,1949,OTP,Hungary,206652,OTP Bank Nyrt.
2019,2019-12-31,4145030,52A000,18594,47938.259,Exact Value from Environmental/CSR,84516.647,297691.1869,4.791832623,4.792,12.354,76.71756163,21.781,4.792,21.781,76.71756163,Estimated data,-23117.13946,54481.36022,-84311.58013,-70115.08014,-92864.0706,5.277618,18866.057,27572.555,7.713186,USD,20EBC177-29F6-490B-8124-253124D32C82,2022,1055556,2019-12-31,2286332,,,671212,OTP BANK PLC,6020,522110,,16.2943,,,2002-06-30,,E00D820C-082E-405A-944F-3778E44EC529,2012,2025,2012 - 2025,Sub-Industry trend,GEVA,1.5-2°C,1949,OTP,Hungary,206652,"OTP Bank Plc., Investment Arm"
2019,2019-12-31,4145030,52A000,18594,47938.259,Exact Value from Environmental/CSR,84516.647,297691.1869,4.791832623,4.792,12.354,76.71756163,21.781,4.792,21.781,76.71756163,Estimated data,-23117.13946,54481.36022,-84311.58013,-70115.08014,-92864.0706,4.245089,16878.14,26945.629,6.777204,USD,2F692E44-ECCA-4F69-9CC5-C0CA80B5206F,2025,1055556,2019-12-31,2286332,,,671212,OTP BANK PLC,6020,522110,,16.2943,,,2002-06-30,,E00D820C-082E-405A-944F-3778E44EC529,2012,2025,2012 - 2025,Sub-Industry trend,GEVA,1.5-2°C,1949,OTP,Hungary,206652,OTP Bank Nyrt.
2019,2019-12-31,4145030,52A000,18594,47938.259,Exact Value from Environmental/CSR,84516.647,297691.1869,4.791832623,4.792,12.354,76.71756163,21.781,4.792,21.781,76.71756163,Estimated data,-23117.13946,54481.36022,-84311.58013,-70115.08014,-92864.0706,4.245089,16878.14,26945.629,6.777204,USD,2F692E44-ECCA-4F69-9CC5-C0CA80B5206F,2025,1055556,2019-12-31,2286332,,,671212,OTP BANK PLC,6020,522110,,16.2943,,,2002-06-30,,E00D820C-082E-405A-944F-3778E44EC529,2012,2025,2012 - 2025,Sub-Industry trend,GEVA,1.5-2°C,1949,OTP,Hungary,206652,"OTP Bank Plc., Investment Arm"
2019,2019-12-31,4145030,52A000,18594,47938.259,Exact Value from Environmental/CSR,84516.647,297691.1869,4.791832623,4.792,12.354,76.71756163,21.781,4.792,21.781,76.71756163,Estimated data,-23117.13946,54481.36022,-84311.58013,-70115.08014,-92864.0706,10.141248,27154.47,28264.643,10.555859,USD,36DD12B0-7F9E-4F20-9791-55F1B3C00EDB,2013,1055556,2019-12-31,2286332,,,671212,OTP BANK PLC,6020,522110,,16.2943,,,2002-06-30,,E00D820C-082E-405A-944F-3778E44EC529,2012,2025,2012 - 2025,Sub-Industry trend,GEVA,1.5-2°C,1949,OTP,Hungary,206652,OTP Bank Nyrt.
2019,2019-12-31,4145030,52A000,18594,47938.259,Exact Value from Environmental/CSR,84516.647,297691.1869,4.791832623,4.792,12.354,76.71756163,21.781,4.792,21.781,76.71756163,Estimated data,-23117.13946,54481.36022,-84311.58013,-70115.08014,-92864.0706,10.141248,27154.47,28264.643,10.555859,USD,36DD12B0-7F9E-4F20-9791-55F1B3C00EDB,2013,1055556,2019-12-31,2286332,,,671212,OTP BANK PLC,6020,522110,,16.2943,,,2002-06-30,,E00D820C-082E-405A-944F-3778E44EC529,2012,2025,2012 - 2025,Sub-Industry trend,GEVA,1.5-2°C,1949,OTP,Hungary,206652,"OTP Bank Plc., Investment Arm"
